"CBL ID","Decade","Year of Capture","Month","Day","Season","Region","State","Gear","Rec/Comm","Final Age","Age Group","CFL (cm)","CFL (in)","Size Group","d13C VPDB","d18O VPDB","First Year","Year Class","Year shift","d13C slope","d13C change","Suess d13C","final d18O","abs Suess C","abs final O","Origin.East","Origin.West"
"2013_MA_26","2010s",2013,7,13,"Q3","MA","MD","RR","Rec",6,"Juvenile",116.8,45.9842519685039,"YS/School",-8.77962152676856,-0.880765580928125,2006,2007,-1,-0.0394,0.0394,-8.74022152676856,-0.880765580928125,8.74022152676856,0.880765580928125,0.952,0.048
"2013_MA_27","2010s",2013,7,13,"Q3","MA","MD","RR","Rec",4,"Juvenile",83.6,32.9133858267717,"YS/School",-9.22765029539213,-1.58816510870919,2006,2009,-3,-0.0394,0.1182,-9.10945029539213,-1.58816510870919,9.10945029539213,1.58816510870919,0,1
"2013_MA_28","2010s",2013,7,15,"Q3","MA","MD","RR","Rec",7,"Juvenile",126.7728,49.9105511811024,"LS/SM",-8.33943089255128,-1.02407389320109,2006,2006,0,-0.0394,0,-8.33943089255128,-1.02407389320109,8.33943089255128,1.02407389320109,0.548,0.452
"2013_MA_29","2010s",2013,7,15,"Q3","MA","MD","RR","Rec",6,"Juvenile",128.5221,50.5992519685039,"LS/SM",-9.21869034552113,-1.38438957845829,2006,2007,-1,-0.0394,0.0394,-9.17929034552113,-1.38438957845829,9.17929034552113,1.38438957845829,0.012,0.988
"2013_MA_3","2010s",2013,6,21,"Q2","MA","MD","RR","Rec",6,"Juvenile",120.3,47.3622047244094,"LS/SM",-8.45691322956841,-1.1314919482008,2006,2007,-1,-0.0394,0.0394,-8.41751322956841,-1.1314919482008,8.41751322956841,1.1314919482008,0.252,0.748
"2013_MA_30","2010s",2013,7,15,"Q3","MA","MD","RR","Rec",6,"Juvenile",129.8598,51.125905511811,"LS/SM",-8.65712399950326,-1.00227388062204,2006,2007,-1,-0.0394,0.0394,-8.61772399950326,-1.00227388062204,8.61772399950326,1.00227388062204,0.146,0.854
"2013_MA_31","2010s",2013,7,15,"Q3","MA","NJ","RR","Rec",6,"Juvenile",109.2798,43.0235433070866,"YS/School",-8.65430157205631,-1.36425480393994,2006,2007,-1,-0.0394,0.0394,-8.61490157205631,-1.36425480393994,8.61490157205631,1.36425480393994,0.024,0.976
"2013_MA_32","2010s",2013,7,16,"Q3","MA","MD","RR","Rec",7,"Juvenile",122.2452,48.128031496063,"LS/SM",-9.37615503212665,-1.43900581978136,2006,2006,0,-0.0394,0,-9.37615503212665,-1.43900581978136,9.37615503212665,1.43900581978136,0.054,0.946
"2013_MA_33","2010s",2013,7,16,"Q3","MA","MD","RR","Rec",7,"Juvenile",133.7,52.6377952755905,"LS/SM",-8.96181000218362,-1.03003266917063,2006,2006,0,-0.0394,0,-8.96181000218362,-1.03003266917063,8.96181000218362,1.03003266917063,0.456,0.544
"2013_MA_34","2010s",2013,7,16,"Q3","MA","MD","RR","Rec",5,"Juvenile",125.7438,49.5054330708661,"LS/SM",-8.12605017623295,-0.507481520038401,2006,2008,-2,-0.0394,0.0788,-8.04725017623295,-0.507481520038401,8.04725017623295,0.507481520038401,0.998,0.002
"2013_MA_35","2010s",2013,7,17,"Q3","MA","MD","RR","Rec",6,"Juvenile",136.2396,53.6376377952756,"LS/SM",-8.97894849302737,-1.10673304526756,2006,2007,-1,-0.0394,0.0394,-8.93954849302737,-1.10673304526756,8.93954849302737,1.10673304526756,0.426,0.574
"2013_MA_36","2010s",2013,7,17,"Q3","MA","MD","RR","Rec",5,"Juvenile",129.654,51.0448818897638,"LS/SM",-8.69748969981951,-1.01873200735033,2006,2008,-2,-0.0394,0.0788,-8.61868969981951,-1.01873200735033,8.61868969981951,1.01873200735033,0.284,0.716
"2013_MA_37","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",7,"Juvenile",116.5857,45.8998818897638,"YS/School",-8.89738090179133,-1.55993812694306,2006,2006,0,-0.0394,0,-8.89738090179133,-1.55993812694306,8.89738090179133,1.55993812694306,0.078,0.922
"2013_MA_38","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",6,"Juvenile",123.5829,48.6546850393701,"LS/SM",-8.37611912270321,-0.915165836905132,2006,2007,-1,-0.0394,0.0394,-8.33671912270321,-0.915165836905132,8.33671912270321,0.915165836905132,0.966,0.034
"2013_MA_39","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",5,"Juvenile",109.5885,43.1450787401575,"YS/School",-10.225589740437,-2.13591077059051,2006,2008,-2,-0.0394,0.0788,-10.146789740437,-2.13591077059051,10.146789740437,2.13591077059051,0.202,0.798
"2013_MA_4","2010s",2013,7,2,"Q3","MA","MD","RR",NA,5,"Juvenile",0,0,NA,-8.84635622788964,-1.07582078770152,2006,2008,-2,-0.0394,0.0788,-8.76755622788964,-1.07582078770152,8.76755622788964,1.07582078770152,0.28,0.72
"2013_MA_40","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",5,"Juvenile",137.1657,54.0022440944882,"LS/SM",-9.33494024695087,-1.02942218111329,2006,2008,-2,-0.0394,0.0788,-9.25614024695087,-1.02942218111329,9.25614024695087,1.02942218111329,0.314,0.686
"2013_MA_41","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",4,"Juvenile",122.3481,48.1685433070866,"LS/SM",-9.41635337388084,-1.1424008476508,2006,2009,-3,-0.0394,0.1182,-9.29815337388084,-1.1424008476508,9.29815337388084,1.1424008476508,0.526,0.474
"2013_MA_42","2010s",2013,7,18,"Q3","MA","MD","RR","Rec",4,"Juvenile",130.9917,51.5715354330709,"LS/SM",-9.38037633520527,-1.10797907706939,2006,2009,-3,-0.0394,0.1182,-9.26217633520527,-1.10797907706939,9.26217633520527,1.10797907706939,0.5,0.5
"2013_MA_43","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",7,"Juvenile",124.1,48.8582677165354,"LS/SM",-8.73945583271885,-1.98386373012722,2006,2006,0,-0.0394,0,-8.73945583271885,-1.98386373012722,8.73945583271885,1.98386373012722,0.004,0.996
"2013_MA_44","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",120,47.244094488189,"LS/SM",-8.49595119285281,-1.03880632909632,2006,2007,-1,-0.0394,0.0394,-8.45655119285281,-1.03880632909632,8.45655119285281,1.03880632909632,0.6,0.4
"2013_MA_45","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",120.0843,47.2772834645669,"LS/SM",-9.66658228564346,-1.27960275167034,2006,2007,-1,-0.0394,0.0394,-9.62718228564346,-1.27960275167034,9.62718228564346,1.27960275167034,0.094,0.906
"2013_MA_46","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",120.9075,47.6013779527559,"LS/SM",-8.9207667764827,-1.17035815812524,2006,2007,-1,-0.0394,0.0394,-8.8813667764827,-1.17035815812524,8.8813667764827,1.17035815812524,0.392,0.608
"2013_MA_47","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",128.0076,50.3966929133858,"LS/SM",-10.2335906484933,-1.18621276018887,2006,2007,-1,-0.0394,0.0394,-10.1941906484933,-1.18621276018887,10.1941906484933,1.18621276018887,0.316,0.684
"2013_MA_48","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",128.4192,50.5587401574803,"LS/SM",-9.13480809286794,-1.3680114852708,2006,2007,-1,-0.0394,0.0394,-9.09540809286794,-1.3680114852708,9.09540809286794,1.3680114852708,0,1
"2013_MA_49","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",6,"Juvenile",130.3743,51.3284645669291,"LS/SM",-8.81998007477209,-1.26423677275556,2006,2007,-1,-0.0394,0.0394,-8.78058007477209,-1.26423677275556,8.78058007477209,1.26423677275556,0.112,0.888
"2013_MA_5","2010s",2013,7,3,"Q3","MA","MD","RR","Rec",5,"Juvenile",118.5408,46.6696062992126,"YS/School",-10.1266326912068,-1.12898050499236,2006,2008,-2,-0.0394,0.0788,-10.0478326912068,-1.12898050499236,10.0478326912068,1.12898050499236,0.534,0.466
"2013_MA_50","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",5,"Juvenile",104.8551,41.2815354330709,"YS/School",-9.24638599349409,-1.75311426379444,2006,2008,-2,-0.0394,0.0788,-9.16758599349409,-1.75311426379444,9.16758599349409,1.75311426379444,0.002,0.998
"2013_MA_51","2010s",2013,7,19,"Q3","MA","MD","RR","Rec",5,"Juvenile",129.654,51.0448818897638,"LS/SM",-8.98804736183599,-1.19146726198943,2006,2008,-2,-0.0394,0.0788,-8.90924736183599,-1.19146726198943,8.90924736183599,1.19146726198943,0.236,0.764
"2013_MA_52","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",6,"Juvenile",123.5829,48.6546850393701,"LS/SM",-9.48811578664558,-1.21406616963418,2006,2007,-1,-0.0394,0.0394,-9.44871578664558,-1.21406616963418,9.44871578664558,1.21406616963418,0.052,0.948
"2013_MA_53","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",6,"Juvenile",128.8308,50.7207874015748,"LS/SM",-9.44462954676481,-1.15275618871327,2006,2007,-1,-0.0394,0.0394,-9.40522954676481,-1.15275618871327,9.40522954676481,1.15275618871327,0.388,0.612
"2013_MA_54","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",6,"Juvenile",129.2424,50.8828346456693,"LS/SM",-9.07362791801557,-1.06755801853909,2006,2007,-1,-0.0394,0.0394,-9.03422791801557,-1.06755801853909,9.03422791801557,1.06755801853909,0.428,0.572
"2013_MA_55","2010s",2013,7,20,"Q3","MA","NJ","RR","Rec",6,"Juvenile",110.3088,43.4286614173228,"YS/School",-9.04892657613793,-1.75232525741573,2006,2007,-1,-0.0394,0.0394,-9.00952657613793,-1.75232525741573,9.00952657613793,1.75232525741573,0.092,0.908
"2013_MA_56","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",5,"Juvenile",119.8785,47.1962598425197,"LS/SM",-8.36618249835562,-1.28003830700413,2006,2008,-2,-0.0394,0.0788,-8.28738249835562,-1.28003830700413,8.28738249835562,1.28003830700413,0.342,0.658
"2013_MA_57","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",5,"Juvenile",125.2293,49.302874015748,"LS/SM",-9.1622625374353,-1.35587601654337,2006,2008,-2,-0.0394,0.0788,-9.0834625374353,-1.35587601654337,9.0834625374353,1.35587601654337,0.014,0.986
"2013_MA_58","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",4,"Juvenile",103.2087,40.6333464566929,"YS/School",-9.3749740539941,-0.808148391875102,2006,2009,-3,-0.0394,0.1182,-9.2567740539941,-0.808148391875102,9.2567740539941,0.808148391875102,0.962,0.038
"2013_MA_59","2010s",2013,7,20,"Q3","MA","MD","RR","Rec",4,"Juvenile",127.0815,50.0320866141732,"LS/SM",-8.74947692718814,-1.04120033025217,2006,2009,-3,-0.0394,0.1182,-8.63127692718814,-1.04120033025217,8.63127692718814,1.04120033025217,0.38,0.62
"2013_MA_6","2010s",2013,7,3,"Q3","MA","MD","RR","Rec",5,"Juvenile",121.0104,47.6418897637795,"LS/SM",-8.7260375148679,-1.32696822781019,2006,2008,-2,-0.0394,0.0788,-8.64723751486791,-1.32696822781019,8.64723751486791,1.32696822781019,0.096,0.904
"2013_MA_60","2010s",2013,7,22,"Q3","MA","MD","RR","Rec",7,"Juvenile",121.4,47.7952755905512,"LS/SM",-8.52703473590466,-1.28255229765462,2006,2006,0,-0.0394,0,-8.52703473590466,-1.28255229765462,8.52703473590466,1.28255229765462,0.454,0.546
"2013_MA_61","2010s",2013,7,22,"Q3","MA","MD","RR","Rec",5,"Juvenile",113,44.488188976378,"YS/School",-9.36397350573791,-1.89514579467488,2006,2008,-2,-0.0394,0.0788,-9.28517350573791,-1.89514579467488,9.28517350573791,1.89514579467488,0.024,0.976
"2013_MA_62","2010s",2013,7,22,"Q3","MA","MD","RR","Rec",5,"Juvenile",123.3771,48.5736614173228,"LS/SM",-9.09799489384729,-1.07858843889464,2006,2008,-2,-0.0394,0.0788,-9.01919489384729,-1.07858843889464,9.01919489384729,1.07858843889464,0.402,0.598
"2013_MA_63","2010s",2013,7,22,"Q3","MA","MD","RR","Rec",5,"Juvenile",129.1395,50.8423228346457,"LS/SM",-8.21036811183918,-0.982724411369064,2006,2008,-2,-0.0394,0.0788,-8.13156811183918,-0.982724411369064,8.13156811183918,0.982724411369064,0.322,0.678
"2013_MA_64","2010s",2013,7,23,"Q3","MA","MD","RR","Rec",6,"Juvenile",126.1554,49.6674803149606,"LS/SM",-8.83173517159555,-1.31457918821237,2006,2007,-1,-0.0394,0.0394,-8.79233517159555,-1.31457918821237,8.79233517159555,1.31457918821237,0.21,0.79
"2013_MA_65","2010s",2013,7,23,"Q3","MA","MD","RR","Rec",6,"Juvenile",134.9019,53.1109842519685,"LS/SM",-9.38618537380545,-1.22735907002381,2006,2007,-1,-0.0394,0.0394,-9.34678537380545,-1.22735907002381,9.34678537380545,1.22735907002381,0.154,0.846
"2013_MA_66","2010s",2013,7,23,"Q3","MA","MD","RR","Rec",5,"Juvenile",118.335,46.5885826771653,"YS/School",-9.59266979833262,-1.08949607589955,2006,2008,-2,-0.0394,0.0788,-9.51386979833262,-1.08949607589955,9.51386979833262,1.08949607589955,0.308,0.692
"2013_MA_67","2010s",2013,7,23,"Q3","MA","MD","RR","Rec",5,"Juvenile",130.1685,51.2474409448819,"LS/SM",-8.68836365730825,-1.11489328721917,2006,2008,-2,-0.0394,0.0788,-8.60956365730825,-1.11489328721917,8.60956365730825,1.11489328721917,0.316,0.684
"2013_MA_68","2010s",2013,7,23,"Q3","MA","MD","RR","Rec",4,"Juvenile",109.8972,43.2666141732283,"YS/School",-8.15453787745435,-1.58791534570046,2006,2009,-3,-0.0394,0.1182,-8.03633787745435,-1.58791534570046,8.03633787745435,1.58791534570046,0.05,0.95
"2013_MA_69","2010s",2013,7,24,"Q3","MA","MD","RR","Rec",8,"Adult",147.9702,58.2559842519685,"LS/SM",-9.21768839851685,-1.24956970864601,2006,2005,1,-0.0394,-0.0394,-9.25708839851685,-1.24956970864601,9.25708839851685,1.24956970864601,0.068,0.932
"2013_MA_7","2010s",2013,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",117.8205,46.3860236220472,"YS/School",-9.92808525751198,-2.14336305541605,2006,2008,-2,-0.0394,0.0788,-9.84928525751199,-2.14336305541605,9.84928525751199,2.14336305541605,0.202,0.798
"2013_MA_70","2010s",2013,7,24,"Q3","MA","MD","RR","Rec",6,"Juvenile",126.9786,49.9915748031496,"LS/SM",-9.19160616687862,-0.746527292685953,2006,2007,-1,-0.0394,0.0394,-9.15220616687862,-0.746527292685953,9.15220616687862,0.746527292685953,0.742,0.258
"2013_MA_71","2010s",2013,7,24,"Q3","MA","MD","RR","Rec",5,"Juvenile",120.7017,47.5203543307087,"LS/SM",-9.50733465961499,-1.20308413753689,2006,2008,-2,-0.0394,0.0788,-9.42853465961499,-1.20308413753689,9.42853465961499,1.20308413753689,0.066,0.934
"2013_MA_72","2010s",2013,7,26,"Q3","MA","MD","RR","Rec",6,"Juvenile",119.2611,46.9531889763779,"LS/SM",-8.7564085855698,-0.625734179464453,2006,2007,-1,-0.0394,0.0394,-8.7170085855698,-0.625734179464453,8.7170085855698,0.625734179464453,0.802,0.198
"2013_MA_73","2010s",2013,7,26,"Q3","MA","MD","RR","Rec",5,"Juvenile",116.0712,45.6973228346457,"YS/School",-9.40942190415482,-1.98186181212728,2006,2008,-2,-0.0394,0.0788,-9.33062190415482,-1.98186181212728,9.33062190415482,1.98186181212728,0.046,0.954
"2013_MA_74","2010s",2013,7,26,"Q3","MA","MD","RR","Rec",5,"Juvenile",128.3163,50.5182283464567,"LS/SM",-9.35132397477641,-1.25229933523755,2006,2008,-2,-0.0394,0.0788,-9.27252397477641,-1.25229933523755,9.27252397477641,1.25229933523755,0.066,0.934
"2013_MA_75","2010s",2013,7,26,"Q3","MA","MD","RR","Rec",5,"Juvenile",134.3874,52.9084251968504,"LS/SM",-9.13802875845404,-1.80466531350273,2006,2008,-2,-0.0394,0.0788,-9.05922875845404,-1.80466531350273,9.05922875845404,1.80466531350273,0.044,0.956
"2013_MA_76","2010s",2013,7,26,"Q3","MA","MD","RR","Rec",4,"Juvenile",140.1,55.1574803149606,"LS/SM",-8.36775276437068,-1.41614018572314,2006,2009,-3,-0.0394,0.1182,-8.24955276437068,-1.41614018572314,8.24955276437068,1.41614018572314,0.028,0.972
"2013_MA_77","2010s",2013,7,27,"Q3","MA","MD","RR","Rec",6,"Juvenile",120.9075,47.6013779527559,"LS/SM",-8.84046305653455,-1.39394343031487,2006,2007,-1,-0.0394,0.0394,-8.80106305653455,-1.39394343031487,8.80106305653455,1.39394343031487,0.112,0.888
"2013_MA_78","2010s",2013,7,27,"Q3","MA","MD","RR","Rec",5,"Juvenile",118.0263,46.4670472440945,"YS/School",-9.93349694320233,-1.51136719311076,2006,2008,-2,-0.0394,0.0788,-9.85469694320233,-1.51136719311076,9.85469694320233,1.51136719311076,0.202,0.798
"2013_MA_79","2010s",2013,7,27,"Q3","MA","MD","RR","Rec",5,"Juvenile",128.0076,50.3966929133858,"LS/SM",-8.77978536507048,-0.973163312200694,2006,2008,-2,-0.0394,0.0788,-8.70098536507049,-0.973163312200694,8.70098536507049,0.973163312200694,0.4,0.6
"2013_MA_8","2010s",2013,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",120.9075,47.6013779527559,"LS/SM",-8.81578753122325,-1.1346308232038,2006,2008,-2,-0.0394,0.0788,-8.73698753122325,-1.1346308232038,8.73698753122325,1.1346308232038,0.218,0.782
"2013_MA_80","2010s",2013,7,27,"Q3","MA","MD","RR","Rec",5,"Juvenile",130.4772,51.3689763779527,"LS/SM",-9.44880303535739,-1.02528364319531,2006,2008,-2,-0.0394,0.0788,-9.37000303535739,-1.02528364319531,9.37000303535739,1.02528364319531,0.324,0.676
"2013_MA_81","2010s",2013,7,28,"Q3","MA","MD","RR","Rec",5,"Juvenile",124.3032,48.9382677165354,"LS/SM",-10.0729445032102,-1.65822252243183,2006,2008,-2,-0.0394,0.0788,-9.99414450321024,-1.65822252243183,9.99414450321024,1.65822252243183,0.202,0.798
"2013_MA_82","2010s",2013,7,28,"Q3","MA","MD","RR","Rec",4,"Juvenile",123.48,48.6141732283465,"LS/SM",-9.57134568867249,-1.71363699216435,2006,2009,-3,-0.0394,0.1182,-9.45314568867249,-1.71363699216435,9.45314568867249,1.71363699216435,0,1
"2013_MA_83","2010s",2013,7,29,"Q3","MA","MD","RR","Rec",7,"Juvenile",128.3163,50.5182283464567,"LS/SM",-8.36185725541946,-1.0618247512027,2006,2006,0,-0.0394,0,-8.36185725541946,-1.0618247512027,8.36185725541946,1.0618247512027,0.454,0.546
"2013_MA_84","2010s",2013,7,29,"Q3","MA","MD","RR","Rec",5,"Juvenile",122.451,48.2090551181102,"LS/SM",-8.64613376020401,-0.90090602403589,2006,2008,-2,-0.0394,0.0788,-8.56733376020401,-0.90090602403589,8.56733376020401,0.90090602403589,0.914,0.086
"2013_MA_85","2010s",2013,7,29,"Q3","MA","MD","RR","Rec",4,"Juvenile",117.4089,46.2239763779528,"YS/School",-8.3022231458725,-0.657446869062455,2006,2009,-3,-0.0394,0.1182,-8.1840231458725,-0.657446869062455,8.1840231458725,0.657446869062455,0.986,0.014
"2013_MA_86","2010s",2013,7,30,"Q3","MA","MD","RR","Rec",6,"Juvenile",132.6,52.2047244094488,"LS/SM",-7.62049375247768,-0.688914677876845,2006,2007,-1,-0.0394,0.0394,-7.58109375247768,-0.688914677876845,7.58109375247768,0.688914677876845,0.974,0.026
"2013_MA_87","2010s",2013,8,1,"Q3","MA","MD","RR","Rec",6,"Juvenile",132.0207,51.9766535433071,"LS/SM",-8.32761432141801,-1.03881983126205,2006,2007,-1,-0.0394,0.0394,-8.28821432141801,-1.03881983126205,8.28821432141801,1.03881983126205,0.492,0.508
"2013_MA_88","2010s",2013,8,5,"Q3","MA","NJ","RR","Rec",5,"Juvenile",91.0665,35.8529527559055,"YS/School",-9.74480549572481,-1.83743834283917,2006,2008,-2,-0.0394,0.0788,-9.66600549572481,-1.83743834283917,9.66600549572481,1.83743834283917,0.032,0.968
"2013_MA_89","2010s",2013,8,6,"Q3","MA","MD","RR","Rec",6,"Juvenile",130.9917,51.5715354330709,"LS/SM",-8.89913924222677,-1.2868544006051,2006,2007,-1,-0.0394,0.0394,-8.85973924222677,-1.2868544006051,8.85973924222677,1.2868544006051,0.238,0.762
"2013_MA_9","2010s",2013,7,5,"Q3","MA","MD","RR","Rec",5,"Juvenile",151.0572,59.4713385826772,"LS/SM",-8.59891265288229,-0.828618549164782,2006,2008,-2,-0.0394,0.0788,-8.52011265288229,-0.828618549164782,8.52011265288229,0.828618549164782,0.934,0.066
"2013_MA_90","2010s",2013,8,6,"Q3","MA","NJ","RR","Rec",4,"Juvenile",83.6577,32.9361023622047,"YS/School",-9.30872988659366,-1.56595353459192,2006,2009,-3,-0.0394,0.1182,-9.19052988659366,-1.56595353459192,9.19052988659366,1.56595353459192,0.042,0.958
"2013_MA_91","2010s",2013,8,23,"Q3","MA","NJ","RR","Rec",5,"Juvenile",112.6755,44.3604330708661,"YS/School",-9.95284434510367,-1.17085628354223,2006,2008,-2,-0.0394,0.0788,-9.87404434510367,-1.17085628354223,9.87404434510367,1.17085628354223,0.44,0.56
"2013_MA_92","2010s",2013,9,7,"Q3","MA","NJ","RR","Rec",3,"Juvenile",80.3649,31.6397244094488,"YS/School",-8.77623747420741,-1.14831090743487,2006,2010,-4,-0.0394,0.1576,-8.61863747420741,-1.14831090743487,8.61863747420741,1.14831090743487,0.24,0.76
"2013_MA_93","2010s",2013,9,12,"Q3","MA","NJ","RR","Rec",4,"Juvenile",109.4856,43.1045669291339,"YS/School",-9.03235783184202,-0.848112448989851,2006,2009,-3,-0.0394,0.1182,-8.91415783184202,-0.848112448989851,8.91415783184202,0.848112448989851,0.814,0.186
"2013_MA_94","2010s",2013,9,13,"Q3","MA","NJ","RR","Rec",6,"Juvenile",135.0048,53.1514960629921,"LS/SM",-8.94598974684035,-1.07324382973483,2006,2007,-1,-0.0394,0.0394,-8.90658974684035,-1.07324382973483,8.90658974684035,1.07324382973483,0.586,0.414
"2013_MA_95","2010s",2013,2,9,"Q1","MA","NC",NA,"Comm",8,"Adult",188,74.0157480314961,"LM",-8.9,-1.2,2006,2005,1,-0.0394,-0.0394,-8.9394,-1.2,8.9394,1.2,0.13,0.87
"2013_MA_96","2010s",2013,2,15,"Q1","MA","NC",NA,"Rec",9,"Adult",184.8,72.755905511811,"LS/SM",-9.1,-1.3,2006,2004,2,-0.0394,-0.0788,-9.1788,-1.3,9.1788,1.3,0.028,0.972
"2013_MA_97","2010s",2013,2,15,"Q1","MA","NC",NA,"Rec",7,"Juvenile",173,68.1102362204724,"LS/SM",-8.4,-0.8,2006,2006,0,-0.0394,0,-8.4,-0.8,8.4,0.8,0.986,0.014
"2013_MA_98","2010s",2013,2,15,"Q1","MA","NC",NA,"Rec",7,"Juvenile",175.2,68.9763779527559,"LS/SM",-8.4,-1.2,2006,2006,0,-0.0394,0,-8.4,-1.2,8.4,1.2,0.078,0.922
"2013_MA_99","2010s",2013,2,15,"Q1","MA","NC",NA,"Comm",7,"Juvenile",188,74.0157480314961,"LM",-8.6,-1.1,2006,2006,0,-0.0394,0,-8.6,-1.1,8.6,1.1,0.474,0.526
"2013_NE_1","2010s",2013,8,16,"Q3","NE","MA","RR","Rec",6,"Juvenile",168.9,66.496062992126,"LS/SM",-9.30331018471083,-1.08620084220577,2006,2007,-1,-0.0394,0.0394,-9.26391018471083,-1.08620084220577,9.26391018471083,1.08620084220577,0.42,0.58
"2013_NE_2","2010s",2013,9,7,"Q3","NE","MA","RR","Rec",7,"Juvenile",158.5,62.4015748031496,"LS/SM",-8.90481110226039,-1.15430067944007,2006,2006,0,-0.0394,0,-8.90481110226039,-1.15430067944007,8.90481110226039,1.15430067944007,0.41,0.59
"2013_NE_3","2010s",2013,9,8,"Q3","NE","MA","RR","Rec",10,"Adult",172.5,67.9133858267717,"LS/SM",-8.4132580963954,-1.03183561172316,2006,2003,3,-0.0394,-0.1182,-8.5314580963954,-1.03183561172316,8.5314580963954,1.03183561172316,0.274,0.726
"2013_NE_4","2010s",2013,9,8,"Q3","NE","MA","RR","Rec",7,"Juvenile",175.6,69.1338582677165,"LS/SM",-8.94543032118618,-0.831326539595836,2006,2006,0,-0.0394,0,-8.94543032118618,-0.831326539595836,8.94543032118618,0.831326539595836,0.988,0.012
"2014_GOM_1","2010s",2014,1,9,"Q1","GOM",NA,"LL","Comm",11,"Adult",186.249,73.3263779527559,"LM",-8.10689950832587,-1.51663234573267,2006,2003,3,-0.0394,-0.1182,-8.22509950832587,-1.51663234573267,8.22509950832587,1.51663234573267,0.084,0.916
"2014_GOM_10","2010s",2014,4,20,"Q2","GOM",NA,"LL","Comm",11,"Adult",231.525,91.1515748031496,"Giant",-9.39163068166543,-1.87695831038461,2006,2003,3,-0.0394,-0.1182,-9.50983068166543,-1.87695831038461,9.50983068166543,1.87695831038461,0.034,0.966
"2014_GOM_11","2010s",2014,5,3,"Q2","GOM",NA,"LL","Comm",14,"Adult",244.902,96.4181102362205,"Giant",-8.33405620386858,-1.47787556392973,2006,2000,6,-0.0394,-0.2364,-8.57045620386858,-1.47787556392973,8.57045620386858,1.47787556392973,0.204,0.796
"2014_GOM_12","2010s",2014,5,3,"Q2","GOM",NA,"LL","Comm",11,"Adult",216.09,85.0748031496063,"Giant",-8.64730349464962,-1.75879998392101,2006,2003,3,-0.0394,-0.1182,-8.76550349464962,-1.75879998392101,8.76550349464962,1.75879998392101,0,1
"2014_GOM_13","2010s",2014,5,3,"Q2","GOM",NA,"LL","Comm",10,"Adult",217.119,85.4799212598425,"Giant",-9.28217224901197,-2.36669647317997,2006,2004,2,-0.0394,-0.0788,-9.36097224901197,-2.36669647317997,9.36097224901197,2.36669647317997,0.034,0.966
"2014_GOM_14","2010s",2014,5,3,"Q2","GOM",NA,"LL","Comm",10,"Adult",229.467,90.3413385826772,"Giant",-9.08434732929,-1.97095532450845,2006,2004,2,-0.0394,-0.0788,-9.16314732929,-1.97095532450845,9.16314732929,1.97095532450845,0.006,0.994
"2014_GOM_15","2010s",2014,5,7,"Q2","GOM",NA,"LL","Comm",8,"Adult",216.09,85.0748031496063,"Giant",-9.18508060309716,-2.29548648726419,2006,2006,0,-0.0394,0,-9.18508060309716,-2.29548648726419,9.18508060309716,2.29548648726419,0.018,0.982
"2014_GOM_16","2010s",2014,5,8,"Q2","GOM",NA,"LL","Comm",18,"Adult",246.96,97.2283464566929,"Giant",-8.56850584581925,-1.65665266613296,2006,1996,10,-0.0394,-0.394,-8.96250584581925,-1.65665266613296,8.96250584581925,1.65665266613296,0.044,0.956
"2014_GOM_17","2010s",2014,5,11,"Q2","GOM",NA,"LL","Comm",21,"Adult",266.511,104.925590551181,"Giant",-7.10273197256192,-0.91070230469791,2006,1993,13,-0.0394,-0.5122,-7.61493197256192,-0.91070230469791,7.61493197256192,0.91070230469791,0.91,0.09
"2014_GOM_18","2010s",2014,5,12,"Q2","GOM",NA,"LL","Comm",16,"Adult",275.772,108.571653543307,"Giant",-7.99163459346131,-1.43901347291463,2006,1998,8,-0.0394,-0.3152,-8.30683459346131,-1.43901347291463,8.30683459346131,1.43901347291463,0.062,0.938
"2014_GOM_19","2010s",2014,5,12,"Q2","GOM",NA,"LL","Comm",12,"Adult",234.612,92.3669291338583,"Giant",-8.24285999412642,-0.975741242952277,2006,2002,4,-0.0394,-0.1576,-8.40045999412642,-0.975741242952277,8.40045999412642,0.975741242952277,0.352,0.648
